datetime,open,high,low,close
2022-08-12T13:10:00+05:30,18051.8,18055.8,18046.65,18047.05
2022-08-12T13:15:00+05:30,18047.25,18049.05,18042.5,18042.5
2022-08-12T13:20:00+05:30,18042.1,18046.45,18038.05,18041.85
2022-08-12T13:25:00+05:30,18041.75,18050.95,18034.95,18049.6
2022-08-12T13:30:00+05:30,18050.35,18054.9,18047.05,18053.9
2022-08-12T13:35:00+05:30,18053.25,18055.1,18039.65,18041.1
2022-08-12T13:40:00+05:30,18041.35,18063.35,18038.15,18058.95
2022-08-12T13:45:00+05:30,18058.6,18068.4,18055.35,18064.95
2022-08-12T13:50:00+05:30,18067.2,18068.4,18056.35,18056.5
2022-08-12T13:55:00+05:30,18056.8,18057.9,18047.1,18056.25
2022-08-12T14:00:00+05:30,18055.85,18061.55,18052.8,18055
2022-08-12T14:05:00+05:30,18055.25,18059.55,18051.2,18057.95
2022-08-12T14:10:00+05:30,18057.55,18064.4,18055.45,18063.4
2022-08-12T14:15:00+05:30,18063.35,18063.6,18038.9,18047.35
2022-08-12T14:20:00+05:30,18046.8,18049.2,18036.9,18037.55
2022-08-12T14:25:00+05:30,18037.7,18037.9,18023.05,18034.7
2022-08-12T14:30:00+05:30,18034.5,18042.55,18030.5,18034.35
2022-08-12T14:35:00+05:30,18034.6,18035.85,18026.25,18035.7
2022-08-12T14:40:00+05:30,18035.6,18040.45,18024.25,18027.15
2022-08-12T14:45:00+05:30,18027.45,18032.15,18018.8,18021.4
2022-08-12T14:50:00+05:30,18021.8,18038.55,18021,18032.25
2022-08-12T14:55:00+05:30,18031.2,18032.1,18017.95,18031.75
2022-08-12T15:00:00+05:30,18031.5,18046.5,18027.3,18041.35
2022-08-12T15:05:00+05:30,18041,18041.15,18031,18038.55
2022-08-12T15:10:00+05:30,18038.75,18054.35,18038.45,18052.5
2022-08-12T15:15:00+05:30,18051.65,18072.05,18049.55,18070.45
2022-08-12T15:20:00+05:30,18070.7,18075.35,18062.9,18064.8
2022-08-12T15:25:00+05:30,18064.85,18068.25,18055.9,18060.1
2022-08-16T09:15:00+05:30,18152.8,18184.5,18122.6,18176.5
2022-08-16T09:20:00+05:30,18177.5,18199.65,18167.55,18196.15
2022-08-16T09:25:00+05:30,18194.25,18206.9,18188.3,18204.85
